Babies' first forenames: births registered in Scotland in 2015,,,,,,
,,,,,,
Information about the basis of the list can be found via the Babies' First Names' page on the National Records of Scotland website.,,,,,,
,,,,,,
Boys,,,,Girls,,
1234=,Ahzab,1,,1055=,Karla,2
1234=,Aibne,1,,1055=,Karley,2
1234=,Aidan-Joseph,1,,1055=,Karli,2
1234=,Aiden-Lee,1,,1055=,Karolina,2
1234=,Aidenas,1,,1055=,Karys,2
1234=,Aidey,1,,1055=,Kassia,2
1234=,Aidy,1,,1055=,Katelynn,2
1234=,Aidyn,1,,1055=,Katey,2
1234=,Aigan,1,,1055=,Kathleen,2
1234=,Airam,1,,1055=,Katie-Jane,2
1234=,Aitor,1,,1055=,Katie-Jo,2
1234=,Aiumu,1,,1055=,Katie-Louise,2
1234=,Aiyden,1,,1055=,Katrina,2
1234=,Ajani,1,,1055=,Kaycee,2
1234=,Ajeet,1,,1055=,Kaycie,2
1234=,Akalpreet,1,,1055=,Kaydee,2
1234=,Akay,1,,1055=,Kaydi,2
1234=,Akikaze,1,,1055=,Kayley,2
1234=,Akira,1,,1055=,Kaylin,2
1234=,Aksel,1,,1055=,Keavie,2
1234=,Al-Mutasem,1,,1055=,Keeley,2
1234=,Alaa,1,,1055=,Keisha,2
1234=,Alaattin,1,,1055=,Keita,2
1234=,Aland,1,,1055=,Kelly,2
1234=,Alba,1,,1055=,Kensie,2
1234=,Alban,1,,1055=,Kenza,2
1234=,Albany,1,,1055=,Kerry,2
1234=,Albi,1,,1055=,Keryn,2
1234=,Alby,1,,1055=,Khaleesi,2
1234=,Alden,1,,1055=,Khiara,2
1234=,Alduin,1,,1055=,Kiki,2
1234=,Aldyn,1,,1055=,Kinley,2
1234=,Aleczander,1,,1055=,Kinsley,2
1234=,Aleem,1,,1055=,Kirstie,2
1234=,Alek,1,,1055=,Klaudia,2
1234=,Aleksejs,1,,1055=,Kleo,2
1234=,Alesha,1,,1055=,Konnie,2
1234=,Alex-Lee,1,,1055=,Kora,2
1234=,Alexandre,1,,1055=,Koral,2
1234=,Alexandru-Daniel,1,,1055=,Kripa,2
1234=,Alexzander,1,,1055=,Kristin,2
1234=,Alfie-Jack,1,,1055=,Kya,2
1234=,Alfie-Lee,1,,1055=,Lacey-Jane,2
1234=,Alikhan,1,,1055=,Laia,2
1234=,Alisdair,1,,1055=,Laicee,2
1234=,Alister,1,,1055=,Larissa,2
1234=,Alkim,1,,1055=,Laurel,2
1234=,Allister,1,,1055=,Lavena,2
1234=,Almir,1,,1055=,Laya,2
1234=,Alon,1,,1055=,Layan,2
1234=,Aloni,1,,1055=,Leah-Rose,2
1234=,Alonso,1,,1055=,Leaha,2
1234=,Alpay,1,,1055=,Leana,2
1234=,Alsiddiqa,1,,1055=,Leen,2
1234=,Alvi,1,,1055=,Leighla,2
1234=,Alvie,1,,1055=,Leilah,2
1234=,Alvin,1,,1055=,Leilani,2
1234=,Amadeusz,1,,1055=,Leja,2
1234=,Amani,1,,1055=,Lelah,2
1234=,Amaury,1,,1055=,Leni,2
1234=,Amay,1,,1055=,Leola,2
1234=,Amed,1,,1055=,Leticia,2
1234=,Ameen,1,,1055=,Lexi-Rose,2
1234=,Amine,1,,1055=,Lexii,2
1234=,Aminu,1,,1055=,Libbie,2
1234=,Anant,1,,1055=,Lillie-May,2
1234=,Anas,1,,1055=,Lilly-Anne,2
1234=,Anatolie,1,,1055=,Lily-Anne,2
1234=,Andel,1,,1055=,Lily-Grace,2
1234=,Ander,1,,1055=,Lily-Mai,2
1234=,Andre,1,,1055=,Liv,2
1234=,Andrea,1,,1055=,Liya,2
1234=,Andrei,1,,1055=,Liyana,2
1234=,Andrej,1,,1055=,Liza,2
1234=,Andres,1,,1055=,Lola-Rose,2
1234=,Andrew-James,1,,1055=,Lorena,2
1234=,Andria,1,,1055=,Lorie,2
1234=,Andrzej,1,,1055=,Lylah,2
1234=,Anees,1,,1055=,Madalyn,2
1234=,Anek,1,,1055=,Maddy,2
1234=,Angel,1,,1055=,Madeline,2
1234=,Angus-Jamez,1,,1055=,Madelyn,2
1234=,Anhad,1,,1055=,Maha,2
1234=,Anik,1,,1055=,Maisey,2
1234=,Anish,1,,1055=,Majka,2
1234=,Anmar,1,,1055=,Maliah,2
1234=,Anmay,1,,1055=,Mandy,2
1234=,Anmol,1,,1055=,Mari,2
1234=,Antek,1,,1055=,Marika,2
1234=,Anthony-Junior,1,,1055=,Marisa,2
1234=,Antoine,1,,1055=,Mariyah,2
1234=,Aodee,1,,1055=,Marlene,2
1234=,Aous,1,,1055=,Marney,2
1234=,Apenai,1,,1055=,Marni,2
1234=,Apollo,1,,1055=,Marwa,2
1234=,Aqib,1,,1055=,Maryanne,2
1234=,Aqil,1,,1055=,Marykate,2
1234=,Aran,1,,1055=,Mckayla,2
1234=,Arann,1,,1055=,Mea,2
1234=,Aras,1,,1055=,Meerab,2
1234=,Arash,1,,1055=,Meila,2
1234=,Archer-James,1,,1055=,Melania,2
1234=,Arda,1,,1055=,Melita,2
1234=,Ardan,1,,1055=,Melyssa,2
1234=,Ardle,1,,1055=,Menaal,2
1234=,Ares,1,,1055=,Menorah,2
1234=,Arfan,1,,1055=,Mila-Rose,2
1234=,Arhum,1,,1055=,Milan,2
1234=,Arian,1,,1055=,Millar,2
1234=,Ariel,1,,1055=,Millie-Jo,2
1234=,Arijen,1,,1055=,Millie-Rose,2
1234=,Ariston,1,,1055=,Mina,2
1234=,Ariyan,1,,1055=,Mira,2
1234=,Arjan,1,,1055=,Miracle,2
1234=,Arjen,1,,1055=,Miranda,2
1234=,Arjuna,1,,1055=,Mmasinachi,2
1234=,Arkadiusz,1,,1055=,Moira,2
1234=,Arly,1,,1055=,Momina,2
1234=,Armandas,1,,1055=,Mona,2
1234=,Armel,1,,1055=,Monika,2
1234=,Arnas,1,,1055=,Morgane,2
1234=,Arnau,1,,1055=,Mumtaz,2
1234=,Arnie,1,,1055=,Murrin,2
1234=,Arnold,1,,1055=,Mya-Leigh,2
1234=,Aronas,1,,1055=,Myia,2
1234=,Arpan,1,,1055=,Mykayla,2
1234=,Arqam,1,,1055=,Myla-Rose,2
1234=,Arrin,1,,1055=,Myleigh,2
1234=,Arroe,1,,1055=,Naia,2
1234=,Arrthor,1,,1055=,Nairn,2
1234=,Arsens,1,,1055=,Natalya,2
1234=,Arshan,1,,1055=,Naya,2
1234=,Artai,1,,1055=,Nea,2
1234=,Artemij,1,,1055=,Nefeli,2
1234=,Artin,1,,1055=,Nella,2
1234=,Artiom,1,,1055=,Nerissa,2
1234=,Artur,1,,1055=,Nevada,2
1234=,Arun,1,,1055=,Nevah,2
1234=,Arvin,1,,1055=,Nichole,2
1234=,Arya,1,,1055=,Nicol,2
1234=,Asa,1,,1055=,Nika,2
1234=,Asad,1,,1055=,Nikita,2
1234=,Asawer,1,,1055=,Noemi,2
1234=,Aseda,1,,1055=,Noor-Fatima,2
1234=,Aseel,1,,1055=,Novah,2
1234=,Ashim,1,,1055=,Nuo,2
1234=,Ashmath,1,,1055=,Nusaybah,2
1234=,Ashutosh,1,,1055=,Nyomi,2
1234=,Asiran,1,,1055=,Odette,2
1234=,Asong,1,,1055=,Olivia-Grace,2
1234=,Aspyn,1,,1055=,Olivia-Leigh,2
1234=,Astaryanza,1,,1055=,Oluwadarasimi,2
1234=,Aston-John,1,,1055=,Oriana,2
1234=,Astyn,1,,1055=,Orianna,2
1234=,Athesh,1,,1055=,Orlaigh,2
1234=,Atreyu,1,,1055=,Paislee,2
1234=,Auben,1,,1055=,Paiton,2
1234=,Audun,1,,1055=,Parisa,2
1234=,Auke,1,,1055=,Patricia,2
1234=,Auley,1,,1055=,Paulina,2
1234=,Austine,1,,1055=,Peigi,2
1234=,Austyn,1,,1055=,Peniel,2
1234=,Averey,1,,1055=,Pennie,2
1234=,Avi,1,,1055=,Perry,2
1234=,Avik,1,,1055=,Phoenix,2
1234=,Avin,1,,1055=,Pollaidh,2
1234=,Avorie,1,,1055=,Pollyanna,2
1234=,Avram,1,,1055=,Poppi,2
1234=,Awais,1,,1055=,Prabhleen,2
1234=,Awaiz,1,,1055=,Precious,2
1234=,Axyl,1,,1055=,Princess,2
1234=,Ayaz,1,,1055=,Priscilla,2
1234=,Ayhm,1,,1055=,Queenie,2
1234=,Ayman,1,,1055=,Raia,2
1234=,Ayomide,1,,1055=,Rayya,2
1234=,Ayoub,1,,1055=,Rebeka,2
1234=,Aysa-Harrison,1,,1055=,Reese,2
1234=,Ayyub,1,,1055=,Reilly,2
1234=,Azan,1,,1055=,Reina,2
1234=,Azeldien,1,,1055=,Reka,2
1234=,Azlaan,1,,1055=,Renae,2
1234=,Azlan,1,,1055=,Rhyleigh,2
1234=,Azuolas,1,,1055=,Rida,2
1234=,Babafolasekemi,1,,1055=,Rileigh,2
1234=,Bailey-James,1,,1055=,Riona,2
1234=,Bailey-Kye,1,,1055=,Rita,2
1234=,Baillie,1,,1055=,Riva,2
1234=,Balazs,1,,1055=,Robynn,2
1234=,Baraa,1,,1055=,Roksana,2
1234=,Barakat,1,,1055=,Romany,2
1234=,Baran,1,,1055=,Romilly,2
1234=,Barkley,1,,1055=,Ronnie,2
1234=,Bartek,1,,1055=,Rorie,2
1234=,Bartlomiej,1,,1055=,Rosalind,2
1234=,Battal,1,,1055=,Rowen,2
1234=,Bawer,1,,1055=,Roxana,2
1234=,Bayad,1,,1055=,Roza,2
1234=,Bayley,1,,1055=,Rozalia,2
1234=,Beauden,1,,1055=,Rubi,2
1234=,Bebak,1,,1055=,Rubie,2
1234=,Bellamy,1,,1055=,Ruby-Mae,2
1234=,Benaiah,1,,1055=,Saachi,2
1234=,Benaiah-Prince,1,,1055=,Sacha,2
1234=,Bence,1,,1055=,Saffron,2
1234=,Bene,1,,1055=,Saleha,2
1234=,Benedek,1,,1055=,Sally,2
1234=,Beni,1,,1055=,Salsabil,2
1234=,Benny-Lee,1,,1055=,Samaira,2
1234=,Bentley-Jay,1,,1055=,Samara,2
1234=,Bernardo,1,,1055=,Sana,2
1234=,Bhodi,1,,1055=,Sanvi,2
1234=,Bigvai,1,,1055=,Saphire,2
1234=,Bjarke,1,,1055=,Sara-Jane,2
1234=,Blain,1,,1055=,Sarah-Louise,2
1234=,Blaise,1,,1055=,Scout,2
1234=,Blaize,1,,1055=,Selene,2
1234=,Blesson,1,,1055=,Seraphina,2
1234=,Blyth,1,,1055=,Serenity,2
1234=,Bobbie,1,,1055=,Shae,2
1234=,Bogdan,1,,1055=,Shaniah,2
1234=,Bonus,1,,1055=,Sharon,2
1234=,Bosco,1,,1055=,Shay,2
1234=,Boubacar,1,,1055=,Shayla,2
1234=,Bowie,1,,1055=,Shona,2
1234=,Boyan,1,,1055=,Sienna-Rose,2
1234=,Bracken,1,,1055=,Simone,2
1234=,Brad,1,,1055=,Sionainn,2
1234=,Braden,1,,1055=,Sofija,2
1234=,Braedon,1,,1055=,Sonya,2
1234=,Braedyn,1,,1055=,Sophie-Leigh,2
1234=,Braelin,1,,1055=,Sorsha,2
1234=,Braian,1,,1055=,Stacey,2
1234=,Braiden,1,,1055=,Star,2
1234=,Bran,1,,1055=,Stevi,2
1234=,Brando,1,,1055=,Taleen,2
1234=,Brandyn,1,,1055=,Tallulah,2
1234=,Branoslav,1,,1055=,Tamzin,2
1234=,Bray,1,,1055=,Tanvi,2
1234=,Braylen,1,,1055=,Teddy,2
1234=,Brendyn,1,,1055=,Teghan,2
1234=,Brennan,1,,1055=,Temperance,2
1234=,Breon,1,,1055=,Theresa,2
1234=,Breydon,1,,1055=,Tiegan,2
1234=,Broch,1,,1055=,Tilda,2
1234=,Brodee,1,,1055=,Tracy,2
1234=,Brodii,1,,1055=,Trinity,2
1234=,Brokk,1,,1055=,Tula,2
1234=,Bronson,1,,1055=,Umaima,2
1234=,Brydon,1,,1055=,Urszula,2
1234=,Brynmor,1,,1055=,Valerie,2
1234=,Brynn,1,,1055=,Vera,2
1234=,Bucci,1,,1055=,Viktoria,2
1234=,Bulent,1,,1055=,Vilte,2
1234=,Bully,1,,1055=,Violet-Rose,2
1234=,Burhanuddin,1,,1055=,Vivian,2
1234=,C'jay,1,,1055=,Wanda,2
1234=,Cabhan,1,,1055=,Wendy,2
1234=,Caeden,1,,1055=,Xi,2
1234=,Caelan-James,1,,1055=,Yara,2
1234=,Caelin,1,,1055=,Yi,2
1234=,Caelub,1,,1055=,Yousra,2
1234=,Cahal,1,,1055=,Yu,2
1234=,Caidan,1,,1055=,Yusra,2
1234=,Caide,1,,1055=,Zaara,2
1234=,Caiden-James,1,,1055=,Zari,2
1234=,Caileb,1,,1055=,Zeina,2
1234=,Cairo,1,,1055=,Zelda,2
1234=,Caius,1,,1055=,Zena,2
1234=,Calder,1,,1055=,Zhi,2
1234=,Caleb-James,1,,1055=,Zia,2
1234=,Calen,1,,1055=,Zoha,2
1234=,Caley,1,,1055=,Zohra,2
1234=,Calhaen,1,,1055=,Zosia,2
1234=,Calim,1,,1584=,Aadhira,1
1234=,Callum-Shaun,1,,1584=,Aadhya,1
1234=,Calon,1,,1584=,Aaeryn-Leigh,1
1234=,Cambil,1,,1584=,Aahana,1
1234=,Camdyn,1,,1584=,Aailah,1
1234=,Cameron-James,1,,1584=,Aaima,1
1234=,Camilo,1,,1584=,Aaira,1
1234=,Can,1,,1584=,Aaisha,1
1234=,Caol,1,,1584=,Aaleeyah,1
1234=,Caorran,1,,1584=,Aalia,1
1234=,Carel,1,,1584=,Aalin,1
1234=,Carl,1,,1584=,Aaliya-Bell,1
1234=,Carlyle,1,,1584=,Aaliyah-Lily,1
1234=,Carmelo,1,,1584=,Aaliyah-Rose,1
1234=,Carsen,1,,1584=,Aaniyah,1
1234=,Carson-Alexander,1,,1584=,Aara,1
1234=,Carson-James,1,,1584=,Aarathya,1
1234=,Carson-Ray,1,,1584=,Aari,1
1234=,Carsyn,1,,1584=,Aaria,1
1234=,Cas,1,,1584=,Aariah,1
1234=,Cash,1,,1584=,Aariya,1
1234=,Caspian,1,,1584=,Aarlea,1
1234=,Cassian,1,,1584=,Aarmeen,1
1234=,Cassius,1,,1584=,Aarti,1
1234=,Cathan,1,,1584=,Aaryanna,1
1234=,Cavin,1,,1584=,Aashirya,1
1234=,Ceaser,1,,1584=,Aashna,1
1234=,Cedric,1,,1584=,Aashriya,1
1234=,Ceilean,1,,1584=,Aashvi,1
1234=,Cejay,1,,1584=,Aasiyah,1
1234=,Cezar,1,,1584=,Aayah,1
1234=,Chad,1,,1584=,Aayat,1
1234=,Chad-Xander,1,,1584=,Abal,1
1234=,Chae,1,,1584=,Abber,1
1234=,Chans,1,,1584=,Abbey-Rose,1
1234=,Charlie-James,1,,1584=,Abbeygail,1
1234=,Charlie-Jay,1,,1584=,Abbie-Leigh,1
1234=,Charlieboy,1,,1584=,Abbie-May,1
1234=,Charly,1,,1584=,Abbiegail,1
1234=,Charvik,1,,1584=,Abbiegayle,1
1234=,Chay,1,,1584=,Abby-Rose,1
1234=,Chayce,1,,1584=,Abbygail,1
1234=,Chebo,1,,1584=,Abeeha,1
1234=,Cheng,1,,1584=,Abeera,1
1234=,Chey,1,,1584=,Abella,1
1234=,Chijiakwu,1,,1584=,Abi-Gail,1
1234=,Chimzaram,1,,1584=,Abi-Leigh,1
1234=,Chimzuru,1,,1584=,Abiba,1
1234=,Chisimdi,1,,1584=,Abiela,1
1234=,Christiaan,1,,1584=,Abigail-Anne,1
1234=,Christie,1,,1584=,Abii,1
1234=,Christopher-James,1,,1584=,Abrianna,1
1234=,Christopher-John,1,,1584=,Abygail,1
1234=,Christopher-Junior,1,,1584=,Adaeze,1
1234=,Christopher-Scott,1,,1584=,Adah,1
1234=,Christos,1,,1584=,Adaira,1
1234=,Christy,1,,1584=,Addi,1
1234=,Chrisvin,1,,1584=,Addilyn-Rose,1
1234=,Chuan-David,1,,1584=,Addyson,1
1234=,Chukwudalu,1,,1584=,Adebola,1
1234=,Chukwuemeka,1,,1584=,Adeen,1
1234=,Chukwumela,1,,1584=,Adela,1
1234=,Chun,1,,1584=,Adelaide,1
1234=,Cianan,1,,1584=,Adelyn,1
1234=,Claigh,1,,1584=,Adelynn,1
1234=,Claude,1,,1584=,Adeya,1
1234=,Claudiu,1,,1584=,Adi,1
1234=,Clem,1,,1584=,Adiba,1
1234=,Clemens,1,,1584=,Adiel,1
1234=,Cobain,1,,1584=,Adilyn,1
1234=,Cobhan,1,,1584=,Adina,1
1234=,Cobie,1,,1584=,Adira,1
1234=,Codey,1,,1584=,Aditi,1
1234=,Codin,1,,1584=,Adlina,1
1234=,Cody-Lewis,1,,1584=,Adna,1
1234=,Cohenn,1,,1584=,Adria,1
1234=,Coinneach,1,,1584=,Adrijana,1
1234=,Coist,1,,1584=,Adyson,1
1234=,Col,1,,1584=,Aelah,1
1234=,Colbie,1,,1584=,Aella,1
1234=,Coleby,1,,1584=,Aera,1
1234=,Coletyn,1,,1584=,Aeris,1
1234=,Colley,1,,1584=,Aerith,1
1234=,Colm,1,,1584=,Aeva,1
1234=,Colten,1,,1584=,Aeya,1
1234=,Colton-Cruz,1,,1584=,Afera,1
1234=,Coltyn,1,,1584=,Afra,1
1234=,Conagh,1,,1584=,Agatha,1
1234=,Conaill,1,,1584=,Aglaia,1
1234=,Coner,1,,1584=,Agnieszka,1
1234=,Conlan-Liam,1,,1584=,Ahoua,1
1234=,Conlon,1,,1584=,Ahyaa,1
1234=,Conn,1,,1584=,Aianna,1
1234=,Connal,1,,1584=,Aicha,1
1234=,Connar,1,,1584=,Aiganym,1
1234=,Connel,1,,1584=,Aila-Jane,1
1234=,Conner-James,1,,1584=,Aila-Mae,1
1234=,Connhal,1,,1584=,Aila-Mai,1
1234=,Connolly,1,,1584=,Ailbhe,1
1234=,Connor-James,1,,1584=,Aileana,1
1234=,Constantin,1,,1584=,Ailee,1
1234=,Cooper-John,1,,1584=,Aileen,1
1234=,Corben,1,,1584=,Ailey,1
1234=,Corbyn,1,,1584=,Aili,1
1234=,Corren,1,,1584=,Ailis,1
1234=,Corryvreckan,1,,1584=,Ailleigh,1
1234=,Cortlin,1,,1584=,Ailsa-May,1
1234=,Cosimo,1,,1584=,Aime,1
1234=,Costa,1,,1584=,Aimee-Lee,1
1234=,Cowyn,1,,1584=,Aimee-Louise,1
1234=,Craig-Junior,1,,1584=,Aimee-Rose,1
1234=,Craig-Luka,1,,1584=,Aimeeann,1
1234=,Cree,1,,1584=,Aimia,1
1234=,Crisdean,1,,1584=,Aimie-Lee,1
1234=,Cristopher,1,,1584=,Aimmah,1
1234=,Crixus-Joseph,1,,1584=,Ainara,1
1234=,Csoma,1,,1584=,Aine,1
1234=,Cuillin,1,,1584=,Aine-Lucia,1
1234=,Cullan,1,,1584=,Ainsleigh,1
1234=,Culloch,1,,1584=,Ainslie,1
1234=,Cupar,1,,1584=,Aishani,1
1234=,Curtis-James,1,,1584=,Aishvi,1
1234=,Cyrus,1,,1584=,Aishwarya,1
1234=,Czeslaw,1,,1584=,Aisla,1
1234=,Daanvir,1,,1584=,Aislinn,1
1234=,Daanyaal,1,,1584=,Aislyn,1
1234=,Daegyn,1,,1584=,Aislynn,1
1234=,Dainton,1,,1584=,Aiya,1
1234=,Dakota-Jones,1,,1584=,Aja,1
1234=,Dakshdeep,1,,1584=,Ajae,1
1234=,Daley,1,,1584=,Ajieadam,1
1234=,Damien-Alan,1,,1584=,Ajwa,1
1234=,Damien-Lee,1,,1584=,Akachi,1
1234=,Damyn,1,,1584=,Akhila,1
1234=,Dane,1,,1584=,Akielya,1
1234=,Dangelo,1,,1584=,Akua,1
1234=,Daniel-Edoard,1,,1584=,Ala,1
1234=,Daniel-James,1,,1584=,Alafair,1
1234=,Daniel-Phoenix,1,,1584=,Alanis,1
1234=,Daniele,1,,1584=,Alannie,1
1234=,Danielius,1,,1584=,Alanoud,1
1234=,Daniyal,1,,1584=,Alanya,1
1234=,Danyl,1,,1584=,Alaska,1
1234=,Daragh,1,,1584=,Alaycia,1
1234=,Daraich,1,,1584=,Alayna-Rose,1
1234=,Daren,1,,1584=,Alaynah,1
1234=,Darian,1,,1584=,Alaynia,1
1234=,Darin,1,,1584=,Alba-Lee,1
1234=,Dariyan,1,,1584=,Alba-Rose,1
1234=,Darn,1,,1584=,Albatool,1
1234=,Darren-Junior,1,,1584=,Albaylasan,1
1234=,Darrin,1,,1584=,Albi,1
1234=,Darroch,1,,1584=,Albii,1
1234=,Daryl-Junior,1,,1584=,Aleah-Rose,1
1234=,Daryn,1,,1584=,Alecia,1
1234=,Dash,1,,1584=,Alecija,1
1234=,Dashiell,1,,1584=,Aleece,1
1234=,Daukarah,1,,1584=,Aleeha,1
1234=,David-Christian,1,,1584=,Aleeza,1
1234=,David-John,1,,1584=,Aleia,1
1234=,Davide,1,,1584=,Aleida,1
1234=,Davidjunior,1,,1584=,Aleisha,1
1234=,Davie,1,,1584=,Alena,1
1234=,Davud,1,,1584=,Alethea,1
1234=,Dawa,1,,1584=,Alexa-Fay,1
1234=,Daxon,1,,1584=,Alexa-Jayne,1
1234=,Daxx,1,,1584=,Alexa-Mae,1
1234=,Dayal,1,,1584=,Alexandrea,1
1234=,Deagen,1,,1584=,Alexi,1
1234=,Dean-Alexander,1,,1584=,Alexia-Rose,1
1234=,Declyan,1,,1584=,Alexiah,1
1234=,Declyn,1,,1584=,Alexina,1
1234=,Deep,1,,1584=,Alexis-Louise,1
1234=,Deimantas,1,,1584=,Alexsandra,1
1234=,Dekyn,1,,1584=,Alexxandra,1
1234=,Delroy,1,,1584=,Aleyx,1
1234=,Demitrious,1,,1584=,Alezay,1
1234=,Denbhi,1,,1584=,Alia-Mai,1
1234=,Denholm,1,,1584=,Aliaa,1
1234=,Denin,1,,1584=,Alibha,1
1234=,Denzil,1,,1584=,Alice-Rose,1
1234=,Derren-John,1,,1584=,Alicia-Alexandria,1
1234=,Derrick,1,,1584=,Alicia-Katie,1
1234=,Desar,1,,1584=,Alicia-May,1
1234=,Devan,1,,1584=,Aliesha,1
1234=,Devansh,1,,1584=,Aliviah,1
1234=,Devhan,1,,1584=,Alix-Grace,1
1234=,Devid,1,,1584=,Aliyeh,1
1234=,Devkaran,1,,1584=,Alizaa,1
1234=,Devraj,1,,1584=,Alize,1
1234=,Devran,1,,1584=,Allaigh,1
1234=,Devrim,1,,1584=,Allana,1
1234=,Dex,1,,1584=,Alle,1
1234=,Dezmond,1,,1584=,Alleah,1
1234=,Dhairya,1,,1584=,Alleyah,1
1234=,Dhanvanth,1,,1584=,Alliana,1
1234=,Dhevansh,1,,1584=,Alliannah,1
1234=,Dhia,1,,1584=,Allisa-Rae,1
1234=,Dhillon,1,,1584=,Allison,1
1234=,Dhruva,1,,1584=,Ally-May,1
1234=,Dhul-Qarnayn,1,,1584=,Allyanna,1
1234=,Diaco,1,,1584=,Allysa,1
1234=,Diain,1,,1584=,Allyssa,1
1234=,Digby,1,,1584=,Allyssia,1
1234=,Dillen,1,,1584=,Almeera,1
1234=,Dilwar,1,,1584=,Almira,1
1234=,Dingxuan,1,,1584=,Alsa,1
1234=,Diniz,1,,1584=,Althea,1
1234=,Dion,1,,1584=,Alva,1
1234=,Dobromir,1,,1584=,Alvaya,1
1234=,Domani,1,,1584=,Alya,1
1234=,Domingo,1,,1584=,Alyana,1
1234=,Dominick,1,,1584=,Alyce,1
1234=,Dominykas,1,,1584=,Alyese,1
1234=,Donald-James,1,,1584=,Alyia,1
1234=,Donald-John,1,,1584=,Alyisha,1
1234=,Donovan,1,,1584=,Alysa,1
1234=,Dougie,1,,1584=,Alyssa-Marie,1
1234=,Dovidas,1,,1584=,Alyssa-Rose,1
1234=,Doyle,1,,1584=,Alyvia,1
1234=,Draegan,1,,1584=,Alyza,1
1234=,Drake,1,,1584=,Amaani,1
1234=,Drew-James,1,,1584=,Amaarah,1
1234=,Drewie,1,,1584=,Amaim,1
1234=,Drey,1,,1584=,Amaira,1
1234=,Dron,1,,1584=,Amairah,1
1234=,Dudley,1,,1584=,Amaiyah,1
1234=,Duke,1,,1584=,Aman,1
1234=,Durrie,1,,1584=,Amandaleigh,1
1234=,Durvish,1,,1584=,Amani,1
1234=,Dustiee,1,,1584=,Amapola,1
1234=,Dustin,1,,1584=,Amaris,1
1234=,Dusty,1,,1584=,Amatullah,1
1234=,Eachann,1,,1584=,Ambar,1
1234=,Eairdsidh,1,,1584=,Ambe-Rose,1
1234=,Earl,1,,1584=,Amber-Leigh,1
1234=,Eason,1,,1584=,Amber-Lilly,1
1234=,Ebrahim,1,,1584=,Amber-Lily,1
1234=,Echezona,1,,1584=,Amber-Marel,1
1234=,Eday,1,,1584=,Amber-Violet,1
1234=,Eddard,1,,1584=,Amberleigh,1
1234=,Eddison,1,,1584=,Amberrose,1
1234=,Edison,1,,1584=,Ameiah,1
1234=,Edmund,1,,1584=,Amelea,1
1234=,Eduard,1,,1584=,Amelia-Ann,1
1234=,Edvards,1,,1584=,Amelia-Elle,1
1234=,Ees'haq,1,,1584=,Amelia-Harlow,1
1234=,Eevan,1,,1584=,Amelia-Isabella,1
1234=,Efe,1,,1584=,Amelia-Ivy,1
1234=,Efosa,1,,1584=,Amelia-J,1
1234=,Egan,1,,1584=,Amelia-Jane,1
1234=,Ehan,1,,1584=,Amelia-Jay,1
1234=,Eiden,1,,1584=,Amelia-Lacey,1
1234=,Eildon,1,,1584=,Amelia-Lillie,1
1234=,Einar,1,,1584=,Amelia-Lily,1
1234=,Eithan,1,,1584=,Amelia-Maree,1
1234=,Ekamjot,1,,1584=,Amelia-May,1
1234=,Ekampreet,1,,1584=,Ameliafaith,1
1234=,Ekamvir,1,,1584=,Amelija,1
1234=,Ekpen,1,,1584=,Ameliya,1
1234=,Ekvir,1,,1584=,Amellie,1
1234=,Elian,1,,1584=,Amera,1
1234=,Elie,1,,1584=,Ameriah,1
1234=,Elijah-Musa,1,,1584=,Amery,1
1234=,Elio,1,,1584=,Ameyaa,1
1234=,Eliott,1,,1584=,Amia,1
1234=,Elisei,1,,1584=,Amiah,1
1234=,Elisha,1,,1584=,Amie-Leigh,1
1234=,Ellery,1,,1584=,Amiee-Leigh,1
1234=,Ellison,1,,1584=,Amihya,1
1234=,Elnathan,1,,1584=,Amika,1
1234=,Elyas,1,,1584=,Amilee,1
1234=,Elyes,1,,1584=,Amilya,1
1234=,Elyjiah,1,,1584=,Aminah,1
1234=,Emanuel,1,,1584=,Aminata,1
1234=,Emerson,1,,1584=,Amiya-Rose,1
1234=,Emilian,1,,1584=,Amrit,1
1234=,Emilis,1,,1584=,Amritveer,1
1234=,Emirhan,1,,1584=,Amtullah,1
1234=,Emmett,1,,1584=,Amyrah,1
1234=,Emrys,1,,1584=,Amyrose,1
1234=,Enda,1,,1584=,Amzie,1
1234=,Enki,1,,1584=,An,1
1234=,Ennio,1,,1584=,Anaahat,1
1234=,Enoch,1,,1584=,Anabell,1
1234=,Enrico,1,,1584=,Anabella,1
1234=,Enrique,1,,1584=,Anabia,1
1234=,Eonan,1,,1584=,Anah,1
1234=,Ephraim,1,,1584=,Anaiya,1
1234=,Ephraim-Pedro,1,,1584=,Anastasie,1
1234=,Eray,1,,1584=,Anderson,1
1234=,Erdogan,1,,1584=,Andi-Mai,1
1234=,Eren,1,,1584=,Andie-Emelia,1
1234=,Erikas,1,,1584=,Andra,1
1234=,Erland,1,,1584=,Andreea,1
1234=,Erling,1,,1584=,Aneesa,1
1234=,Errol,1,,1584=,Aneeza,1
1234=,Ervin,1,,1584=,Aneu,1
1234=,Eryck,1,,1584=,Anfal,1
1234=,Eshan,1,,1584=,Angel-Rose,1
1234=,Eshton,1,,1584=,Angela-Ann,1
1234=,Esmond,1,,1584=,Angela-Sofia,1
1234=,Espen,1,,1584=,Angelbelle,1
1234=,Ethen,1,,1584=,Angelika,1
